,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
293,25456250,2022-11-17 14:28:59.843347+00:00,,t,58,72342712556413446,648518346501581144,72342712556428108,648518346480125925,[ 10209 110095   2724],[ 10217 110137   2724]
294,25456251,2022-11-17 14:28:59.843347+00:00,,t,24,72342712556385184,648518346501581144,72342712556428108,648518346480125925,[ 10203 110161   2714],[ 10219 110185   2716]
295,25456225,2022-11-17 14:28:59.843347+00:00,,t,20,72342712556398645,648518346501581144,72342712556385952,648518346494932914,[ 10135 110331   2708],[ 10161 110345   2709]
296,25456246,2022-11-17 14:28:59.843347+00:00,,t,43,72342712556440729,648518346501581144,72342712556467064,648518346481857725,[ 10209 110093   2725],[ 10209 110135   2727]
297,25456234,2022-11-17 14:28:59.843347+00:00,,t,23,72342712556365657,648518346501581144,72342712556416625,648518346480666625,[ 10165 110257   2708],[ 10173 110273   2710]
298,21324617,2022-11-17 14:28:59.843347+00:00,,t,13,73328562236939339,648518346487948500,73328562236941616,648518346478167277,[ 37679 130593   2880],[ 37671 130563   2880]
299,26821143,2022-11-17 14:28:59.843347+00:00,,t,24,72905525138180625,648518346501581144,72905525138205155,648518346494071307,[ 25265 106295   2908],[ 25245 106281   2910]
300,26821145,2022-11-17 14:28:59.843347+00:00,,t,20,72905525138217793,648518346501581144,72905525138205155,648518346494071307,[ 25215 106223   2917],[ 25247 106239   2916]
301,15390590,2022-11-17 14:28:59.843347+00:00,,t,19,73116768608415132,648518346489674348,73116768608408046,648518346488912397,[ 32235 109181   2532],[ 32223 109149   2533]
302,30158118,2022-11-17 14:28:59.843347+00:00,,t,16,72835156460870287,648518346501581144,72835156460843120,648518346514448583,[ 23817 106277   2978],[ 23827 106291   2976]
303,15390616,2022-11-17 14:28:59.843347+00:00,,t,23,73116768608398051,648518346489674348,73116768608387904,648518346488912397,[ 32273 109199   2528],[ 32279 109179   2526]
304,15390638,2022-11-17 14:28:59.843347+00:00,,t,32,73116768608415132,648518346489674348,73116768608408042,648518346488912397,[ 32337 109161   2535],[ 32351 109139   2535]
305,43351819,2022-11-17 14:28:59.843347+00:00,,t,35,72342781275958497,648518346501581144,72342781275966621,648518346480125925,[  9177 110847   2743],[  9159 110873   2744]
306,43351835,2022-11-17 14:28:59.843347+00:00,,t,14,72342781275961208,648518346501581144,72342781275963978,648518346481857725,[  9189 110855   2742],[  9183 110883   2742]
307,30158170,2022-11-17 14:28:59.843347+00:00,,t,28,72835156460903508,648518346501581144,72835156460896443,648518346494071307,[ 24001 105803   2994],[ 24031 105779   2995]
308,30158171,2022-11-17 14:28:59.843347+00:00,,t,55,72835156460857669,648518346501581144,72835156460864765,648518346514448583,[ 24009 105949   2972],[ 24037 105945   2971]
309,30158220,2022-11-17 14:28:59.843347+00:00,,t,22,72835156460871708,648518346501581144,72835156460870190,648518346494071307,[ 24203 105941   2981],[ 24203 105911   2981]
310,30158233,2022-11-17 14:28:59.843347+00:00,,t,23,72835156460860390,648518346501581144,72835156460870190,648518346494071307,[ 24211 105943   2977],[ 24227 105917   2977]
311,36922869,2022-11-17 14:28:59.843347+00:00,,t,39,72553681551412627,648518346501581144,72553681551414779,648518346514448583,[ 14629 106481   3147],[ 14615 106487   3150]
312,38445800,2022-11-17 14:28:59.843347+00:00,,t,31,72483312807260437,648518346501581144,72483312807267993,648518346480666625,[ 14153 105257   3172],[ 14129 105281   3173]
313,36920923,2022-11-17 14:28:59.843347+00:00,,t,62,72342712422435747,648518346501581144,72342712422425484,648518346481856445,[  9355 110335   2550],[  9317 110369   2550]
314,41156360,2022-11-17 14:28:59.843347+00:00,,t,13,72413081367817910,648518346501581144,72413081367833964,648518346480125925,[ 11943 109881   2886],[ 11911 109859   2888]
315,44082232,2022-11-17 14:28:59.843347+00:00,,t,25,72413149953006253,648518346501581144,72413149953023991,648518346480666625,[ 10563 110663   2604],[ 10559 110631   2606]
316,41156370,2022-11-17 14:28:59.843347+00:00,,t,17,72413081367800236,648518346501581144,72413081367810353,648518346480125925,[ 11967 109867   2882],[ 11943 109845   2883]
317,44082250,2022-11-17 14:28:59.843347+00:00,,t,20,72413149953044444,648518346501581144,72413149953049142,648518346480666625,[ 10613 110691   2617],[ 10603 110659   2617]
318,44082048,2022-11-17 14:28:59.843347+00:00,,t,65,72413149952999458,648518346501581144,72413149952869072,648518346501288024,[ 10341 110845   2589],[ 10303 110829   2589]
319,41156371,2022-11-17 14:28:59.843347+00:00,,t,14,72413081367883193,648518346501581144,72413081367875817,648518346480125925,[ 11925 110015   2913],[ 11945 109995   2912]
320,44082050,2022-11-17 14:28:59.843347+00:00,,t,25,72413149952999458,648518346501581144,72413149952978203,648518346494071307,[ 10341 110847   2589],[ 10305 110843   2591]
321,44082071,2022-11-17 14:28:59.843347+00:00,,t,12,72413149952997015,648518346501581144,72413149953001669,648518346494071307,[ 10351 110707   2595],[ 10337 110733   2597]
322,41156356,2022-11-17 14:28:59.843347+00:00,,t,36,72413081367864251,648518346501581144,72413081367852870,648518346494071307,[ 11929 109871   2900],[ 11903 109855   2901]
323,44082233,2022-11-17 14:28:59.843347+00:00,,t,64,72413149953001656,648518346501581144,72413149953021636,648518346514448583,[ 10545 110655   2599],[ 10563 110619   2599]
324,44288008,2022-11-17 14:28:59.843347+00:00,,t,12,72342781141662778,648518346501581144,72342781141655195,648518346480666625,[  9269 110829   2461],[  9283 110863   2462]
325,36922873,2022-11-17 14:28:59.843347+00:00,,t,35,72553681551409858,648518346501581144,72553681551414610,648518346494933426,[ 14635 106443   3146],[ 14627 106431   3149]
326,29422605,2022-11-17 14:28:59.843347+00:00,,t,35,72975962467596620,648518346501581144,72975962467640298,648518346476657526,[ 27479 106527   2659],[ 27453 106561   2660]
327,41156215,2022-11-17 14:28:59.843347+00:00,,t,25,72413081367848319,648518346501581144,72413081367860059,648518346480125925,[ 11635 110217   2903],[ 11653 110233   2904]
328,41156350,2022-11-17 14:28:59.843347+00:00,,t,20,72413081367848014,648518346501581144,72413081367833964,648518346480125925,[ 11933 109835   2897],[ 11895 109825   2898]
329,41156058,2022-11-17 14:28:59.843347+00:00,,t,21,72413081367815739,648518346501581144,72413081367841348,648518346494071307,[ 11433 110091   2891],[ 11469 110071   2892]
330,41156134,2022-11-17 14:28:59.843347+00:00,,t,39,72413081367860141,648518346501581144,72413081367839204,648518346501288024,[ 11527 110339   2894],[ 11561 110353   2895]
331,42127752,2022-11-17 14:28:59.843347+00:00,,t,26,72342781074732958,648518346497880310,72342781074778999,648518346480125925,[  9407 110949   2409],[  9407 110917   2410]
332,44675508,2022-11-17 14:28:59.843347+00:00,,t,23,72694487759286229,648518346473080420,72694487759286260,648518346481857725,[ 19529 106593   3147],[ 19515 106637   3147]
333,42127681,2022-11-17 14:28:59.843347+00:00,,t,42,72342781074797983,648518346497880310,72342781074769095,648518346480125925,[  9341 111011   2420],[  9335 110979   2420]
334,42127729,2022-11-17 14:28:59.843347+00:00,,t,24,72342781074709820,648518346497880310,72342781074698597,648518346480125925,[  9377 110991   2391],[  9383 110959   2390]
335,42127786,2022-11-17 14:28:59.843347+00:00,,t,29,72342781074909596,648518346497880310,72342781074834102,648518346480666625,[  9427 111085   2434],[  9453 111059   2435]
336,39641538,2022-11-17 14:28:59.843347+00:00,,t,21,72483312807260846,648518346497880310,72483312807248517,648518346480125925,[ 14067 105849   3167],[ 14087 105821   3166]
337,27471323,2022-11-17 14:28:59.843347+00:00,,t,44,73116700156903264,648518346518740959,73116700156906114,648518346524142085,[ 31345 106755   2959],[ 31323 106781   2960]
340,27471334,2022-11-17 14:28:59.843347+00:00,,t,29,73116700156897504,648518346518740959,73116700156906114,648518346524142085,[ 31361 106751   2962],[ 31347 106785   2963]
341,42203991,2022-11-17 14:28:59.843347+00:00,,t,38,73187068633128683,648518346491888552,73187068633123452,648518346477963245,[ 33177 107267   2550],[ 33155 107295   2550]
342,39600297,2022-11-17 14:28:59.843347+00:00,,t,24,72835225180425407,648518346491888552,72835225180425456,648518346477963245,[ 24345 107173   2991],[ 24333 107209   2992]
345,39641540,2022-11-17 14:28:59.843347+00:00,,t,44,72483312807211525,648518346497880310,72483312807219441,648518346480666625,[ 14059 105993   3154],[ 14085 105985   3153]
350,12377506,2022-11-17 14:28:59.843347+00:00,,t,12,73187068767225093,648518346477105680,73187068767238339,648518346503767201,[ 33323 108399   2762],[ 33345 108409   2765]
361,41344378,2022-11-17 14:28:59.843347+00:00,,t,13,73257368791856816,648518346499902531,73257368791864333,648518346487705300,[ 35449 106127   2718],[ 35445 106113   2720]
368,12377600,2022-11-17 14:28:59.843347+00:00,,t,33,73187068767219336,648518346504949107,73187068767186982,648518346487705300,[ 33549 107877   2753],[ 33557 107851   2753]
369,12377612,2022-11-17 14:28:59.843347+00:00,,t,34,73187068767199158,648518346504949107,73187068767191957,648518346487705300,[ 33557 107883   2749],[ 33585 107857   2749]
371,44172036,2022-11-17 14:28:59.843347+00:00,,t,17,73187000114576010,648518346487038617,73187000114659724,648518346487705300,[ 34397 106139   2826],[ 34431 106121   2827]
372,6654329,2022-11-17 14:28:59.843347+00:00,,t,26,72905593924909083,648518346473084516,72905593924840786,648518346487705300,[ 26035 107561   3075],[ 26011 107529   3075]
373,825921,2022-11-17 14:28:59.843347+00:00,,t,23,72905593924848247,648518346473084516,72905593924833096,648518346487705300,[ 26287 107371   3065],[ 26261 107351   3065]
374,31483326,2022-11-17 14:28:59.843347+00:00,,t,21,73116700022834268,648518346496982580,73116700022852828,648518346524142085,[ 31985 107939   2703],[ 32001 107917   2701]
377,39972953,2022-11-17 14:28:59.843347+00:00,,t,23,72905593991685073,648518346487038617,72905593991682227,648518346487705300,[ 26297 108371   3089],[ 26329 108355   3089]
381,27315944,2022-11-17 14:28:59.843347+00:00,,t,15,73046331412937490,648518346487038617,73046331412902489,648518346488054046,[ 29475 107995   2965],[ 29501 108025   2966]
382,27316012,2022-11-17 14:28:59.843347+00:00,,t,13,73046331412975401,648518346499902531,73046331412986914,648518346488054046,[ 29629 108091   2979],[ 29661 108069   2979]
383,27316013,2022-11-17 14:28:59.843347+00:00,,t,28,73046331412973117,648518346499902531,73046331412973168,648518346488054046,[ 29623 108107   2975],[ 29659 108093   2976]
384,27315943,2022-11-17 14:28:59.843347+00:00,,t,23,73046331413021719,648518346499902531,73046331413031581,648518346487705300,[ 29511 108403   2993],[ 29495 108403   2995]
385,27316022,2022-11-17 14:28:59.843347+00:00,,t,17,73046331412991764,648518346499902531,73046331412973168,648518346488054046,[ 29661 108163   2974],[ 29687 108143   2974]
386,27315948,2022-11-17 14:28:59.843347+00:00,,t,23,73046331413014485,648518346499902531,73046331413007091,648518346487705300,[ 29515 108435   2990],[ 29507 108477   2990]
388,26922957,2022-11-17 14:28:59.843347+00:00,,t,26,72694419106848718,648518346473084516,72694419106846207,648518346487705300,[ 19625 105431   3245],[ 19597 105441   3246]
390,21324522,2022-11-17 14:28:59.843347+00:00,,t,28,73328562236951730,648518346487948500,73328562236951685,648518346478167277,[ 37407 130369   2887],[ 37401 130335   2887]
392,23381931,2022-11-17 14:28:59.843347+00:00,,t,16,73328562236973656,648518346487948500,73328562236961354,648518346478167277,[ 38069 130445   2895],[ 38059 130415   2896]
393,41344404,2022-11-17 14:28:59.843347+00:00,,t,38,73257368791837750,648518346473084516,73257368791848143,648518346487705300,[ 35829 106131   2712],[ 35797 106133   2714]
398,43270832,2022-11-17 14:28:59.843347+00:00,,t,31,72553681685570419,648518346517527332,72553681685574919,648518346531363354,[ 15477 105161   3365],[ 15479 105127   3366]
402,2961858,2022-11-17 14:28:59.843347+00:00,,t,22,73187068833956126,648518346487038617,73187068834209680,648518346472537865,[ 34317 106551   2830],[ 34343 106569   2832]
407,34317266,2022-11-17 14:28:59.843347+00:00,,t,32,72835225180547731,648518346517527332,72835225180559833,648518346531363354,[ 23523 107299   3048],[ 23539 107319   3049]
410,37083524,2022-11-17 14:28:59.843347+00:00,,t,23,73117524723732852,648518346478231509,73117524723772121,648518346502576454,[ 32615 132077   2831],[ 32623 132101   2834]
422,10381932,2022-11-17 14:28:59.843347+00:00,,t,37,73116768876669178,648518346466005552,73116768876662305,648518346481068634,[ 32703 109447   2987],[ 32705 109491   2988]
430,31790594,2022-11-17 14:28:59.843347+00:00,,t,18,72412875477724305,648518346490237960,72412875477739266,648518346494264434,[ 12065 104279   3362],[ 12065 104287   3364]
441,43130507,2022-11-17 14:28:59.843347+00:00,,t,27,72905662510057460,648518346496671612,72905662510040515,648518346494264434,[ 24611 109973   2792],[ 24581 109963   2792]
467,43233090,2022-11-17 14:28:59.843347+00:00,,t,29,73116768876713251,648518346502709318,73116768876703721,648518346497858151,[ 31135 108641   3007],[ 31117 108621   3006]
468,44288694,2022-11-17 14:28:59.843347+00:00,,t,24,72342781141860277,648518346501581144,72342781141876941,648518346494933426,[ 10071 111375   2550],[ 10091 111395   2551]
469,41156307,2022-11-17 14:28:59.843347+00:00,,t,24,72413081367776606,648518346501581144,72413081367784723,648518346494933426,[ 11847 110157   2875],[ 11815 110165   2875]
472,31335054,2022-11-17 14:28:59.843347+00:00,,t,29,72342643702994328,648518346490237960,72342643703022542,648518346494264434,[  9175 108155   2566],[  9167 108127   2567]
475,25455712,2022-11-17 14:28:59.843347+00:00,,t,19,72342712556464800,648518346501581144,72342712556462425,648518346494932914,[  9245 110055   2729],[  9261 110085   2729]
482,19865474,2022-11-17 14:28:59.843347+00:00,,t,12,73187000181889629,648518346502709318,73187000181871511,648518346497858151,[ 32795 106409   2970],[ 32817 106441   2970]
484,42731308,2022-11-17 14:28:59.843347+00:00,,t,55,72342712422379746,648518346501545571,72342712422370273,648518346481857725,[  9239 109713   2527],[  9211 109733   2527]
485,42127608,2022-11-17 14:28:59.843347+00:00,,t,22,72342781074618415,648518346501545571,72342781074625897,648518346481857725,[  9263 110873   2355],[  9257 110903   2356]
492,22973722,2022-11-17 14:28:59.843347+00:00,,t,25,72413081300755251,648518346501545571,72413081300738506,648518346481857725,[ 10757 110067   2774],[ 10735 110095   2773]
493,29789645,2022-11-17 14:28:59.843347+00:00,,t,21,72483244155003717,648518346501581144,72553612899154518,648518346496729980,[ 14329 102721   3309],[ 14343 102689   3310]
499,44362101,2022-11-17 14:28:59.843347+00:00,,t,15,73116631437673018,648518346487038617,73116631437637929,648518346498554608,[ 32161 105699   2966],[ 32181 105741   2966]
501,24986264,2022-11-17 14:28:59.843347+00:00,,t,29,73046400132638650,648518346499385438,73046400132620117,648518346498554608,[ 29177 108959   3043],[ 29149 108965   3044]
504,5652014,2022-11-17 14:28:59.843347+00:00,,t,35,72905593790525683,648518346501581144,72905593790523311,648518346480666625,[ 26191 108261   2774],[ 26227 108267   2775]
507,29789665,2022-11-17 14:28:59.843347+00:00,,t,17,72553612899147554,648518346501581144,72553612899154531,648518346496729980,[ 14363 102747   3309],[ 14397 102731   3309]
511,10381794,2022-11-17 14:28:59.843347+00:00,,t,43,73116768876771044,648518346466005552,73116768876784498,648518346481068634,[ 32177 109301   3038],[ 32147 109319   3038]
513,32535805,2022-11-17 14:28:59.843347+00:00,,t,13,72483244155018253,648518346501581144,72483244155013668,648518346496729980,[ 13997 102805   3316],[ 14011 102769   3316]
521,42730862,2022-11-17 14:28:59.843347+00:00,,t,35,72342712422360602,648518346501581144,72342712422351060,648518346480666625,[  8755 109749   2518],[  8771 109725   2518]
523,7355379,2022-11-17 14:28:59.843347+00:00,,t,32,73046468516607583,648518346494169591,73046468516632412,648518346531374106,[ 29281 111717   2437],[ 29319 111711   2438]
525,32169290,2022-11-17 14:28:59.843347+00:00,,t,27,72623981576093486,648518346531401754,72623981576095907,648518346498453780,[ 17659 103455   3124],[ 17699 103433   3124]
532,38258207,2022-11-17 14:28:59.843347+00:00,,t,23,72905662644182377,648518346501581144,72905662644187578,648518346482976742,[ 25647 110269   3009],[ 25629 110305   3010]
533,32679324,2022-11-17 14:28:59.843347+00:00,,t,36,73046331413066690,648518346487038617,73046331413083981,648518346498554608,[ 30305 107143   3016],[ 30349 107141   3016]
