,id,created,superceded_id,valid,score,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
45585,34316917,2022-11-17 14:28:59.843347+00:00,,t,20,72835225180481455,648518346494933426,72835225180481486,648518346480373051,[ 22635 107417   3015],[ 22635 107457   3016]
45588,43351629,2022-11-17 14:28:59.843347+00:00,,t,32,72342781275926359,648518346480666625,72342781275931264,648518346502617767,[  8963 110641   2723],[  8927 110643   2724]
45591,31477604,2022-11-17 14:28:59.843347+00:00,,t,47,73539187365960802,648518346479473874,73539187365957887,648518346474435437,[ 44009 116379   2720],[ 44027 116357   2719]
45599,34316965,2022-11-17 14:28:59.843347+00:00,,t,15,72835225180461247,648518346494933426,72835225180473861,648518346498238290,[ 22725 107443   3009],[ 22729 107463   3011]
45602,31477339,2022-11-17 14:28:59.843347+00:00,,t,54,73539187366089724,648518346483806357,73539187366108536,648518346500697781,[ 43049 116697   2782],[ 43071 116721   2783]
45603,31477354,2022-11-17 14:28:59.843347+00:00,,t,36,73539187366077067,648518346483806357,73539187366072451,648518346500697781,[ 43077 116643   2767],[ 43099 116635   2765]
45604,31477356,2022-11-17 14:28:59.843347+00:00,,t,31,73539187366079742,648518346483806357,73539187366108536,648518346500697781,[ 43077 116697   2779],[ 43103 116709   2780]
45613,31483504,2022-11-17 14:28:59.843347+00:00,,t,27,73116700022782202,648518346490136273,73116700022787175,648518346486850275,[ 32321 108439   2700],[ 32295 108461   2701]
45620,31483469,2022-11-17 14:28:59.843347+00:00,,t,34,73116700022904335,648518346488054046,73116700022909202,648518346502483782,[ 32289 108529   2709],[ 32253 108539   2709]
45623,31483638,2022-11-17 14:28:59.843347+00:00,,t,63,73116700022946118,648518346524142085,73116700022955136,648518346517772136,[ 32475 108059   2722],[ 32479 108043   2724]
45625,31483655,2022-11-17 14:28:59.843347+00:00,,t,63,73116700022946118,648518346524142085,73116700022961286,648518346488420079,[ 32479 108075   2721],[ 32503 108083   2724]
45628,31483803,2022-11-17 14:28:59.843347+00:00,,t,21,73116700022918408,648518346524142085,73116700022921683,648518346489002225,[ 32713 107803   2716],[ 32671 107803   2717]
45631,31483795,2022-11-17 14:28:59.843347+00:00,,t,19,73116700022927688,648518346524142085,73116700022932650,648518346487484563,[ 32677 108111   2719],[ 32667 108149   2718]
45632,31483245,2022-11-17 14:28:59.843347+00:00,,t,24,73116700022857898,648518346524142085,73116700022928068,648518346494201991,[ 31865 108535   2711],[ 31837 108521   2712]
45634,31483252,2022-11-17 14:28:59.843347+00:00,,t,17,73116700022872398,648518346524142085,73116700022930536,648518346486850275,[ 31865 108513   2710],[ 31845 108491   2710]
45635,31483809,2022-11-17 14:28:59.843347+00:00,,t,20,73116700022927688,648518346524142085,73116700022955216,648518346517772136,[ 32681 108113   2722],[ 32675 108139   2724]
45636,31483274,2022-11-17 14:28:59.843347+00:00,,t,80,73116700022857898,648518346524142085,73116700022932875,648518346480843521,[ 31885 108537   2712],[ 31893 108531   2715]
45637,31483812,2022-11-17 14:28:59.843347+00:00,,t,36,73116700022937115,648518346524142085,73116700022929970,648518346494201991,[ 32715 107781   2716],[ 32685 107765   2716]
45640,31483271,2022-11-17 14:28:59.843347+00:00,,t,28,73116700022857898,648518346524142085,73116700022935370,648518346502586791,[ 31891 108511   2712],[ 31885 108489   2715]
45642,31483483,2022-11-17 14:28:59.843347+00:00,,t,31,73116700023179499,648518346472537865,73116700023172348,648518346481263717,[ 32275 107925   2814],[ 32265 107905   2813]
45645,31483488,2022-11-17 14:28:59.843347+00:00,,t,69,73116700022871828,648518346488054046,73116700022787175,648518346486850275,[ 32295 108485   2708],[ 32269 108459   2709]
45648,31483848,2022-11-17 14:28:59.843347+00:00,,t,17,73116700022927688,648518346524142085,73116700022953177,648518346499897667,[ 32691 108115   2722],[ 32711 108143   2724]
45651,43351667,2022-11-17 14:28:59.843347+00:00,,t,31,72342781275900139,648518346481857725,72342781275929356,648518346493196828,[  8983 111055   2717],[  8971 111047   2720]
45657,31483896,2022-11-17 14:28:59.843347+00:00,,t,12,73187068767110797,648518346524142085,73116700022945985,648518346487484563,[ 32785 107885   2723],[ 32761 107887   2725]
45660,43351724,2022-11-17 14:28:59.843347+00:00,,t,37,72342781275693037,648518346481857725,72342781275880149,648518346494034720,[  9025 111151   2710],[  9041 111179   2710]
45666,43351706,2022-11-17 14:28:59.843347+00:00,,t,33,72342781275879233,648518346507233352,72342781275899911,648518346473304420,[  9067 110723   2713],[  9027 110727   2713]
45668,31579015,2022-11-17 14:28:59.843347+00:00,,t,37,73399068621495095,648518346494998706,73399068621510127,648518346487004825,[ 40309 134589   3296],[ 40317 134567   3298]
45671,31579006,2022-11-17 14:28:59.843347+00:00,,t,36,73399068621432459,648518346494998706,73399068621463043,648518346477252808,[ 40301 134735   3275],[ 40285 134703   3275]
45674,31579012,2022-11-17 14:28:59.843347+00:00,,t,27,73399068621475940,648518346477811470,73399068621485411,648518346496990616,[ 40287 135079   3286],[ 40307 135107   3287]
45675,31579021,2022-11-17 14:28:59.843347+00:00,,t,79,73399068621468573,648518346477811470,73399068621471031,648518346509715514,[ 40299 135055   3285],[ 40329 135045   3285]
45678,31579009,2022-11-17 14:28:59.843347+00:00,,t,36,73399068621482717,648518346494998706,73399068621470766,648518346511268149,[ 40277 134665   3284],[ 40303 134625   3285]
45685,31579018,2022-11-17 14:28:59.843347+00:00,,t,14,73399068621460365,648518346494998706,73399068621460337,648518346511268149,[ 40301 134723   3278],[ 40321 134693   3279]
45686,31579026,2022-11-17 14:28:59.843347+00:00,,t,46,73399068621445357,648518346494998706,73399068621398599,648518346482260628,[ 40319 135013   3259],[ 40337 135045   3259]
45693,31578874,2022-11-17 14:28:59.843347+00:00,,t,59,73399068621450210,648518346477811470,73399068621442747,648518346496990616,[ 39953 134859   3281],[ 39975 134839   3280]
45695,31578877,2022-11-17 14:28:59.843347+00:00,,t,19,73399068621398205,648518346477811470,73399068621402834,648518346459642628,[ 39979 134565   3252],[ 39983 134535   3254]
45696,31578878,2022-11-17 14:28:59.843347+00:00,,t,29,73399068621398205,648518346477811470,73399068621393434,648518346509715514,[ 39979 134567   3251],[ 39985 134537   3251]
45703,31578884,2022-11-17 14:28:59.843347+00:00,,t,34,73399068621382430,648518346477811470,73399068621380060,648518346481263717,[ 39995 134599   3247],[ 40011 134573   3246]
45704,31578887,2022-11-17 14:28:59.843347+00:00,,t,27,73399068621400703,648518346477811470,73399068621387098,648518346493171442,[ 40005 134729   3249],[ 40021 134759   3249]
45705,31578889,2022-11-17 14:28:59.843347+00:00,,t,45,73399068621398369,648518346477811470,73399068621360055,648518346515738442,[ 40009 134689   3247],[ 40021 134721   3247]
45706,31578891,2022-11-17 14:28:59.843347+00:00,,t,14,73399068621400703,648518346477811470,73399068621393656,648518346481263717,[ 40007 134723   3251],[ 40025 134733   3253]
45710,31578896,2022-11-17 14:28:59.843347+00:00,,t,31,73399068621512853,648518346477811470,73399068621473377,648518346509715514,[ 40013 134815   3287],[ 40045 134809   3287]
45712,38251348,2022-11-17 14:28:59.843347+00:00,,t,28,72905662577077191,648518346499840723,72905662577070064,648518346473303908,[ 25593 109617   2899],[ 25623 109611   2900]
45714,34317130,2022-11-17 14:28:59.843347+00:00,,t,19,72835225180604556,648518346517527332,72835225180593150,648518346346019534,[ 23253 107219   3059],[ 23239 107251   3060]
45717,38251340,2022-11-17 14:28:59.843347+00:00,,t,30,72905662577077191,648518346499840723,72905662577086737,648518346499440615,[ 25595 109625   2899],[ 25613 109649   2900]
45718,38251358,2022-11-17 14:28:59.843347+00:00,,t,16,72905662577077191,648518346499840723,72905662577074830,648518346501545571,[ 25615 109631   2897],[ 25643 109645   2897]
45719,31578941,2022-11-17 14:28:59.843347+00:00,,t,16,73399068621502901,648518346477811470,73399068621478271,648518346512252206,[ 40107 134969   3293],[ 40115 134967   3291]
45721,38251589,2022-11-17 14:28:59.843347+00:00,,t,17,72905662577063179,648518346499840723,72905662577056593,648518346501545571,[ 25989 109781   2890],[ 25993 109753   2890]
45724,38251602,2022-11-17 14:28:59.843347+00:00,,t,30,72905662577072653,648518346499840723,72905662577065421,648518346499440615,[ 25999 109769   2894],[ 26017 109747   2894]
45726,31578865,2022-11-17 14:28:59.843347+00:00,,t,20,73399068621398205,648518346477811470,73399068621398213,648518346496990616,[ 39963 134575   3251],[ 39945 134551   3252]
45727,31578867,2022-11-17 14:28:59.843347+00:00,,t,55,73399068621447981,648518346477811470,73399068621447998,648518346493171442,[ 39913 135053   3272],[ 39953 135045   3273]
45728,31578868,2022-11-17 14:28:59.843347+00:00,,t,12,73399068621364969,648518346477811470,73399068621355134,648518346496990616,[ 39971 134609   3246],[ 39953 134581   3245]
45731,38251610,2022-11-17 14:28:59.843347+00:00,,t,21,72905662577072653,648518346499840723,72905662577081893,648518346493882681,[ 26009 109803   2897],[ 26041 109793   2898]
45732,38251612,2022-11-17 14:28:59.843347+00:00,,t,13,72905662577072653,648518346499840723,72905662577058775,648518346485925758,[ 26009 109817   2889],[ 26043 109801   2888]
45734,38258355,2022-11-17 14:28:59.843347+00:00,,t,42,72905662644100954,648518346481068634,72905662644115387,648518346475537024,[ 26349 110179   2989],[ 26323 110153   2989]
45738,38258334,2022-11-17 14:28:59.843347+00:00,,t,27,72905662644134826,648518346482976742,72905662644127338,648518346509188474,[ 26225 110373   2993],[ 26211 110345   2993]
45739,38258336,2022-11-17 14:28:59.843347+00:00,,t,14,72905662644134826,648518346482976742,72905662644117780,648518346509188474,[ 26241 110341   2996],[ 26213 110315   2998]
45741,38258395,2022-11-17 14:28:59.843347+00:00,,t,35,72905662644063506,648518346481068634,72905662644071974,648518346509188474,[ 26577 110257   2971],[ 26589 110283   2972]
45751,34317132,2022-11-17 14:28:59.843347+00:00,,t,45,72835225180633050,648518346499840723,72835225180657616,648518346493882681,[ 23217 106931   3074],[ 23243 106905   3074]
45769,34400288,2022-11-17 14:28:59.843347+00:00,,t,45,72483518764491414,648518346496335735,72483518764496241,648518346492104815,[ 12391 111249   2809],[ 12417 111231   2810]
45770,34400319,2022-11-17 14:28:59.843347+00:00,,t,21,72483518764522739,648518346484687181,72483518764496241,648518346492104815,[ 12481 111259   2813],[ 12467 111247   2812]
45781,34400275,2022-11-17 14:28:59.843347+00:00,,t,24,72483518764498980,648518346496335735,72483518764512355,648518346531401754,[ 12371 111245   2812],[ 12397 111221   2813]
45792,34400299,2022-11-17 14:28:59.843347+00:00,,t,66,72483518764414357,648518346500681907,72483518764395913,648518346479892980,[ 12409 111291   2777],[ 12441 111283   2777]
45793,31650520,2022-11-17 14:28:59.843347+00:00,,t,24,72483244221915171,648518346490237960,72483244221923212,648518346467364359,[ 13323 104389   3377],[ 13325 104365   3380]
45795,34400276,2022-11-17 14:28:59.843347+00:00,,t,15,72483518764522850,648518346484687181,72483518764561918,648518346531401754,[ 12429 111303   2824],[ 12395 111283   2825]
45796,34400229,2022-11-17 14:28:59.843347+00:00,,t,33,72483518764393826,648518346500681907,72483518764383353,648518346479892980,[ 12311 111347   2771],[ 12339 111355   2770]
45797,34400264,2022-11-17 14:28:59.843347+00:00,,t,28,72483518764608428,648518346484687181,72483518764512763,648518346500132614,[ 12419 111387   2817],[ 12387 111399   2818]
45798,31650548,2022-11-17 14:28:59.843347+00:00,,t,30,72483244221912849,648518346490237960,72483244221903258,648518346465266805,[ 13411 104365   3375],[ 13439 104355   3376]
45802,31650540,2022-11-17 14:28:59.843347+00:00,,t,30,72483244221912849,648518346490237960,72483244221921289,648518346467364359,[ 13393 104405   3376],[ 13403 104405   3378]
45803,31650550,2022-11-17 14:28:59.843347+00:00,,t,17,72483244221884350,648518346490237960,72483244221913261,648518346467364359,[ 13429 104417   3374],[ 13465 104409   3374]
45804,31650546,2022-11-17 14:28:59.843347+00:00,,t,41,72483244221912849,648518346490237960,72483244221910610,648518346489023210,[ 13405 104391   3376],[ 13435 104395   3376]
45808,43372529,2022-11-17 14:28:59.843347+00:00,,t,47,72976100107643678,648518346482976742,72976100107522041,648518346514141918,[ 28171 111313   2958],[ 28155 111279   2958]
45812,43372501,2022-11-17 14:28:59.843347+00:00,,t,18,72976100107492036,648518346522179866,72976100107767857,648518346475537024,[ 28045 110723   2972],[ 28069 110707   2973]
45823,43372559,2022-11-17 14:28:59.843347+00:00,,t,20,72976100107526207,648518346482976742,72976100107768070,648518346489002225,[ 28209 111339   2966],[ 28217 111339   2968]
45824,43372539,2022-11-17 14:28:59.843347+00:00,,t,42,72976100107728099,648518346482976742,72976100107734569,648518346480843521,[ 28189 111347   2963],[ 28169 111355   2964]
45828,43372479,2022-11-17 14:28:59.843347+00:00,,t,24,72976100107765270,648518346522179866,72976100107760187,648518346490436956,[ 28005 110691   2971],[ 28007 110665   2972]
45829,43372480,2022-11-17 14:28:59.843347+00:00,,t,24,72976100107733858,648518346522179866,72976100107720787,648518346499432795,[ 27981 110763   2958],[ 28007 110757   2957]
45832,43372490,2022-11-17 14:28:59.843347+00:00,,t,64,72976100107757730,648518346522179866,72976100107751582,648518346499432795,[ 28023 110775   2967],[ 28039 110803   2967]
45836,31674581,2022-11-17 14:28:59.843347+00:00,,t,34,72342780940573052,648518346487912272,72342780940591849,648518346496932836,[ 10097 112149   2168],[ 10081 112119   2168]
45837,31674603,2022-11-17 14:28:59.843347+00:00,,t,33,72342780940588232,648518346487912272,72342780940606543,648518346496932836,[ 10155 112213   2172],[ 10147 112219   2175]
45838,43372666,2022-11-17 14:28:59.843347+00:00,,t,19,72976100107889718,648518346495765904,72976100107894109,648518346475537024,[ 28327 110673   3032],[ 28355 110645   3033]
45842,31711267,2022-11-17 14:28:59.843347+00:00,,t,28,72342643837011902,648518346490237960,72342643837018723,648518346501117289,[  9279 107405   2749],[  9245 107405   2750]
45853,34317147,2022-11-17 14:28:59.843347+00:00,,t,36,72835225180601472,648518346517527332,72835225180607571,648518346499440615,[ 23255 106973   3066],[ 23265 106947   3066]
45854,31711332,2022-11-17 14:28:59.843347+00:00,,t,16,72342643837075923,648518346490237960,72342643837085906,648518346500132614,[  9371 107385   2772],[  9349 107391   2774]
45855,31711388,2022-11-17 14:28:59.843347+00:00,,t,40,72342643837068569,648518346490237960,72342643837059215,648518346502036330,[  9413 107449   2763],[  9433 107483   2764]
45862,43372418,2022-11-17 14:28:59.843347+00:00,,t,29,72976100107767768,648518346522179866,72976100107775560,648518346475537024,[ 27715 110651   2976],[ 27727 110625   2976]
45863,43372428,2022-11-17 14:28:59.843347+00:00,,t,26,72976100107777808,648518346522179866,72976100107751278,648518346497163692,[ 27771 110663   2978],[ 27791 110631   2979]
45866,38296004,2022-11-17 14:28:59.843347+00:00,,t,23,73398999700668657,648518346499960531,73398999700619701,648518346517652772,[ 40347 131879   2895],[ 40375 131895   2895]
45867,38296012,2022-11-17 14:28:59.843347+00:00,,t,32,73398999700602009,648518346518565462,73398999700602017,648518346517652772,[ 40409 132047   2872],[ 40383 132073   2873]
45868,43372415,2022-11-17 14:28:59.843347+00:00,,t,36,72976100107751574,648518346522179866,72976100107779454,648518346490873773,[ 27713 110671   2978],[ 27703 110643   2980]
45869,43372417,2022-11-17 14:28:59.843347+00:00,,t,14,72976100107767768,648518346522179866,72976100107783232,648518346499393886,[ 27713 110653   2977],[ 27715 110621   2978]
45871,43372421,2022-11-17 14:28:59.843347+00:00,,t,54,72976100107757702,648518346522179866,72976100107785210,648518346485925758,[ 27735 110659   2978],[ 27739 110633   2979]
45872,38296083,2022-11-17 14:28:59.843347+00:00,,t,29,73398999700607345,648518346518565462,73398999700565216,648518346517652772,[ 40493 132033   2868],[ 40517 132025   2867]
45873,38296006,2022-11-17 14:28:59.843347+00:00,,t,29,73398999700704975,648518346499960531,73398999700687756,648518346486547121,[ 40363 131841   2911],[ 40375 131817   2911]
45874,38296018,2022-11-17 14:28:59.843347+00:00,,t,38,73398999700666482,648518346499960531,73398999700687756,648518346486547121,[ 40379 131853   2906],[ 40389 131823   2907]
45876,43372425,2022-11-17 14:28:59.843347+00:00,,t,15,72976100107777808,648518346522179866,72976100107777792,648518346490436956,[ 27761 110675   2980],[ 27771 110649   2981]
